iso_code,location,date,total_vaccinations,new_vaccinations,people_vaccinated_per_hundred,population,gdp_per_capita,human_development_index
ROU,Romania,2020-12-29,2778.0,712.0,0.01,19237682.0,23313.199,0.828
ROU,Romania,2020-12-30,5666.0,2888.0,0.03,19237682.0,23313.199,0.828
ROU,Romania,2020-12-31,10289.0,4623.0,0.05,19237682.0,23313.199,0.828
ROU,Romania,2021-01-01,11656.0,1367.0,0.06,19237682.0,23313.199,0.828
ROU,Romania,2021-01-02,13242.0,1586.0,0.07,19237682.0,23313.199,0.828
ROU,Romania,2021-01-03,13596.0,354.0,0.07,19237682.0,23313.199,0.828
ROU,Romania,2021-01-04,25508.0,11912.0,0.13,19237682.0,23313.199,0.828
ROU,Romania,2021-01-05,41609.0,16101.0,0.22,19237682.0,23313.199,0.828
ROU,Romania,2021-01-06,58554.0,16945.0,0.3,19237682.0,23313.199,0.828
ROU,Romania,2021-01-07,76400.0,17846.0,0.4,19237682.0,23313.199,0.828
ROU,Romania,2021-01-08,92706.0,16306.0,0.48,19237682.0,23313.199,0.828
ROU,Romania,2021-01-09,102301.0,9595.0,0.53,19237682.0,23313.199,0.828
ROU,Romania,2021-01-10,108294.0,5993.0,0.56,19237682.0,23313.199,0.828
ROU,Romania,2021-01-11,125190.0,16896.0,0.65,19237682.0,23313.199,0.828
ROU,Romania,2021-01-12,140447.0,15257.0,0.73,19237682.0,23313.199,0.828
ROU,Romania,2021-01-13,154268.0,13821.0,0.8,19237682.0,23313.199,0.828
ROU,Romania,2021-01-14,154268.0,0.0,0.8,19237682.0,23313.199,0.828
ROU,Romania,2021-01-15,183669.0,29401.0,0.95,19237682.0,23313.199,0.828
ROU,Romania,2021-01-16,196090.0,12421.0,1.02,19237682.0,23313.199,0.828
ROU,Romania,2021-01-17,204185.0,8095.0,1.06,19237682.0,23313.199,0.828
ROU,Romania,2021-01-18,235239.0,31054.0,1.21,19237682.0,23313.199,0.828
ROU,Romania,2021-01-19,270046.0,34807.0,1.39,19237682.0,23313.199,0.828
ROU,Romania,2021-01-20,308384.0,38338.0,1.57,19237682.0,23313.199,0.828
ROU,Romania,2021-01-21,348096.0,39712.0,1.76,19237682.0,23313.199,0.828
ROU,Romania,2021-01-22,385936.0,37840.0,1.95,19237682.0,23313.199,0.828
ROU,Romania,2021-01-23,418885.0,32949.0,2.11,19237682.0,23313.199,0.828
ROU,Romania,2021-01-24,446285.0,27400.0,2.25,19237682.0,23313.199,0.828
ROU,Romania,2021-01-25,484631.0,38346.0,2.39,19237682.0,23313.199,0.828
ROU,Romania,2021-01-26,528378.0,43747.0,2.54,19237682.0,23313.199,0.828
ROU,Romania,2021-01-27,570704.0,42326.0,2.67,19237682.0,23313.199,0.828
ROU,Romania,2021-01-28,609396.0,38692.0,2.78,19237682.0,23313.199,0.828
ROU,Romania,2021-01-29,647000.0,37604.0,2.88,19237682.0,23313.199,0.828
ROU,Romania,2021-01-30,672396.0,25396.0,2.97,19237682.0,23313.199,0.828
ROU,Romania,2021-01-31,691415.0,19019.0,3.04,19237682.0,23313.199,0.828
ROU,Romania,2021-02-01,721184.0,29769.0,3.11,19237682.0,23313.199,0.828
ROU,Romania,2021-02-02,748732.0,27548.0,3.17,19237682.0,23313.199,0.828
ROU,Romania,2021-02-03,772202.0,23470.0,3.22,19237682.0,23313.199,0.828
ROU,Romania,2021-02-04,794795.0,22593.0,3.27,19237682.0,23313.199,0.828
ROU,Romania,2021-02-05,821552.0,26757.0,3.32,19237682.0,23313.199,0.828
ROU,Romania,2021-02-06,840812.0,19260.0,3.37,19237682.0,23313.199,0.828
ROU,Romania,2021-02-07,856322.0,15510.0,3.41,19237682.0,23313.199,0.828
ROU,Romania,2021-02-08,891348.0,35026.0,3.44,19237682.0,23313.199,0.828
ROU,Romania,2021-02-09,930155.0,38807.0,3.47,19237682.0,23313.199,0.828
ROU,Romania,2021-02-10,970967.0,40812.0,3.49,19237682.0,23313.199,0.828
ROU,Romania,2021-02-11,1009421.0,38454.0,3.51,19237682.0,23313.199,0.828
ROU,Romania,2021-02-12,1048797.0,39376.0,3.53,19237682.0,23313.199,0.828
ROU,Romania,2021-02-13,1084096.0,35299.0,3.55,19237682.0,23313.199,0.828
ROU,Romania,2021-02-14,1113975.0,29879.0,3.57,19237682.0,23313.199,0.828
ROU,Romania,2021-02-15,1151112.0,37137.0,3.62,19237682.0,23313.199,0.828
ROU,Romania,2021-02-16,1197089.0,45977.0,3.72,19237682.0,23313.199,0.828
ROU,Romania,2021-02-17,1240408.0,43319.0,3.82,19237682.0,23313.199,0.828
ROU,Romania,2021-02-18,1280228.0,39820.0,3.92,19237682.0,23313.199,0.828
ROU,Romania,2021-02-19,1318355.0,38127.0,4.01,19237682.0,23313.199,0.828
ROU,Romania,2021-02-20,1351279.0,32924.0,4.1,19237682.0,23313.199,0.828
ROU,Romania,2021-02-21,1379223.0,27944.0,4.17,19237682.0,23313.199,0.828
ROU,Romania,2021-02-22,1409087.0,29864.0,4.26,19237682.0,23313.199,0.828
ROU,Romania,2021-02-23,1438432.0,29345.0,4.35,19237682.0,23313.199,0.828
ROU,Romania,2021-02-24,1466649.0,28217.0,4.44,19237682.0,23313.199,0.828
ROU,Romania,2021-02-25,1486907.0,20258.0,4.53,19237682.0,23313.199,0.828
ROU,Romania,2021-02-26,1506032.0,19125.0,4.63,19237682.0,23313.199,0.828
ROU,Romania,2021-02-27,1521736.0,15704.0,4.71,19237682.0,23313.199,0.828
ROU,Romania,2021-02-28,1532872.0,11136.0,4.76,19237682.0,23313.199,0.828
ROU,Romania,2021-03-01,1565021.0,32149.0,4.92,19237682.0,23313.199,0.828
ROU,Romania,2021-03-02,1603179.0,38158.0,5.11,19237682.0,23313.199,0.828
ROU,Romania,2021-03-03,1641874.0,38695.0,5.31,19237682.0,23313.199,0.828
ROU,Romania,2021-03-04,1685611.0,43737.0,5.5,19237682.0,23313.199,0.828
ROU,Romania,2021-03-05,1732964.0,47353.0,5.7,19237682.0,23313.199,0.828
ROU,Romania,2021-03-06,1781602.0,48638.0,5.9,19237682.0,23313.199,0.828
ROU,Romania,2021-03-07,1826786.0,45184.0,6.1,19237682.0,23313.199,0.828
ROU,Romania,2021-03-08,1870244.0,43458.0,6.3,19237682.0,23313.199,0.828
ROU,Romania,2021-03-09,1918443.0,48199.0,6.52,19237682.0,23313.199,0.828
ROU,Romania,2021-03-10,1969846.0,51403.0,6.74,19237682.0,23313.199,0.828
ROU,Romania,2021-03-11,2019757.0,49911.0,6.94,19237682.0,23313.199,0.828
ROU,Romania,2021-03-12,2069143.0,49386.0,7.15,19237682.0,23313.199,0.828
ROU,Romania,2021-03-13,2117865.0,48722.0,7.34,19237682.0,23313.199,0.828
ROU,Romania,2021-03-14,2160564.0,42699.0,7.52,19237682.0,23313.199,0.828
ROU,Romania,2021-03-15,2210140.0,49576.0,7.73,19237682.0,23313.199,0.828
ROU,Romania,2021-03-16,2270124.0,59984.0,7.96,19237682.0,23313.199,0.828
ROU,Romania,2021-03-17,2324405.0,54281.0,8.17,19237682.0,23313.199,0.828
ROU,Romania,2021-03-18,2376330.0,51925.0,8.39,19237682.0,23313.199,0.828
ROU,Romania,2021-03-19,2426191.0,49861.0,8.61,19237682.0,23313.199,0.828
ROU,Romania,2021-03-20,2477095.0,50904.0,8.85,19237682.0,23313.199,0.828
ROU,Romania,2021-03-21,2521512.0,44417.0,9.07,19237682.0,23313.199,0.828
ROU,Romania,2021-03-22,2568108.0,46596.0,9.19,19237682.0,23313.199,0.828
ROU,Romania,2021-03-23,2626770.0,58662.0,9.35,19237682.0,23313.199,0.828
ROU,Romania,2021-03-24,2685878.0,59108.0,9.52,19237682.0,23313.199,0.828
ROU,Romania,2021-03-25,2744764.0,58886.0,9.67,19237682.0,23313.199,0.828
ROU,Romania,2021-03-26,2799895.0,55131.0,9.81,19237682.0,23313.199,0.828
ROU,Romania,2021-03-27,2858442.0,58547.0,9.95,19237682.0,23313.199,0.828
ROU,Romania,2021-03-28,2913155.0,54713.0,10.08,19237682.0,23313.199,0.828
ROU,Romania,2021-03-29,2965613.0,52458.0,10.2,19237682.0,23313.199,0.828
ROU,Romania,2021-03-30,3030031.0,64418.0,10.34,19237682.0,23313.199,0.828
RUS,Russia,2020-12-15,28500.0,,0.02,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2020-12-22,52000.0,,0.04,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-01-02,800000.0,,0.55,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-01-13,1000000.0,,0.69,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-02-10,3900000.0,,1.51,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-01,5238966.0,,2.84,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-02,5249831.0,10865.0,2.85,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-03,5489342.0,239511.0,2.94,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-04,6010744.0,521402.0,3.22,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-05,6301854.0,291110.0,3.36,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-06,6583873.0,282019.0,3.48,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-07,6655487.0,71614.0,3.51,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-08,6669466.0,13979.0,3.52,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-09,6694349.0,24883.0,3.53,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-10,7048129.0,353780.0,3.61,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-11,7273933.0,225804.0,3.68,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-12,7448262.0,174329.0,3.74,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-13,7639374.0,191112.0,3.79,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-14,7698889.0,59515.0,3.8,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-17,7818009.0,,3.69,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-18,7909438.0,91429.0,3.72,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-19,8185944.0,276506.0,3.8,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-20,8306498.0,120554.0,3.83,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-21,8362575.0,56077.0,3.84,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-29,11124350.0,,4.69,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-30,11183108.0,58758.0,4.72,145934460.0,24765.953999999998,0.8240000000000001
RUS,Russia,2021-03-31,11373572.0,190464.0,4.8,145934460.0,24765.953999999998,0.8240000000000001
SRB,Serbia,2021-01-08,7000.0,,0.1,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-10,9300.0,,0.14,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-14,18136.0,,0.27,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-20,44611.0,,0.66,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-21,84832.0,40221.0,1.25,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-22,119711.0,34879.0,1.76,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-23,163355.0,43644.0,2.4,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-24,217800.0,54445.0,3.2,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-25,256521.0,38721.0,3.77,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-26,319504.0,62983.0,4.7,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-27,361830.0,42326.0,5.32,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-28,401556.0,39726.0,5.9,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-29,430759.0,29203.0,6.33,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-30,437380.0,6621.0,6.43,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-02,495964.0,,7.29,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-03,513652.0,17688.0,7.55,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-04,526930.0,13278.0,7.74,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-05,538373.0,11443.0,7.91,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-07,544209.0,,8.0,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-10,640299.0,,8.71,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-12,836287.0,,10.44,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-14,987000.0,,11.83,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-23,1300330.0,,12.16,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-24,1343718.0,43388.0,12.59,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-25,1375872.0,32154.0,12.91,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-26,1393086.0,17214.0,13.02,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-27,1433055.0,39969.0,13.54,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-28,1436682.0,3627.0,13.59,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-01,1470606.0,33924.0,13.91,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-02,1501917.0,31311.0,14.27,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-03,1535274.0,33357.0,14.7,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-04,1576983.0,41709.0,14.89,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-05,1618754.0,41771.0,15.07,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-06,1650030.0,31276.0,15.14,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-07,1651293.0,1263.0,15.14,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-08,1704790.0,53497.0,15.89,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-09,1750533.0,45743.0,16.53,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-10,1792912.0,42379.0,16.84,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-11,1827340.0,34428.0,17.06,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-12,1897335.0,69995.0,17.58,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-13,1957065.0,59730.0,17.9,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-14,2007650.0,50585.0,18.0,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-15,2040313.0,32663.0,18.36,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-16,2052402.0,12089.0,18.49,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-17,2077197.0,24795.0,18.63,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-18,2112074.0,34877.0,18.89,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-19,2161595.0,49521.0,19.16,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-20,2163593.0,1998.0,19.18,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-21,2169862.0,6269.0,19.22,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-22,2178930.0,9068.0,19.31,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-23,2206821.0,27891.0,19.55,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-24,2241510.0,34689.0,19.66,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-26,2282876.0,,20.08,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-28,2323689.0,,20.64,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-30,2420995.0,,20.79,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-31,2444395.0,23400.0,21.0,6804596.0,14048.881000000001,0.8059999999999999
SVK,Slovakia,2021-01-04,0.0,,0.0,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-05,425.0,425.0,0.01,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-06,6618.0,6193.0,0.12,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-07,13661.0,7043.0,0.25,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-08,20702.0,7041.0,0.38,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-09,22311.0,1609.0,0.41,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-10,25356.0,3045.0,0.46,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-11,29411.0,4055.0,0.54,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-12,39977.0,10566.0,0.73,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-13,46727.0,6750.0,0.86,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-14,54183.0,7456.0,0.99,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-15,62037.0,7854.0,1.14,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-16,63399.0,1362.0,1.16,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-17,63453.0,54.0,1.16,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-18,72421.0,8968.0,1.32,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-19,80372.0,7951.0,1.45,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-20,88254.0,7882.0,1.58,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-21,95573.0,7319.0,1.7,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-22,102343.0,6770.0,1.83,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-23,102619.0,276.0,1.83,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-24,102619.0,0.0,1.83,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-25,111580.0,8961.0,1.95,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-26,118808.0,7228.0,2.08,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-27,125871.0,7063.0,2.2,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-28,135743.0,9872.0,2.36,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-29,147542.0,11799.0,2.53,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-30,148934.0,1392.0,2.56,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-01-31,149215.0,281.0,2.56,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-01,160975.0,11760.0,2.72,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-02,173232.0,12257.0,2.88,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-03,184937.0,11705.0,3.05,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-04,199358.0,14421.0,3.22,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-05,214403.0,15045.0,3.37,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-06,217187.0,2784.0,3.41,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-07,217367.0,180.0,3.41,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-08,228649.0,11282.0,3.55,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-09,243508.0,14859.0,3.68,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-10,256569.0,13061.0,3.8,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-11,270359.0,13790.0,3.93,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-12,284447.0,14088.0,4.07,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-13,288756.0,4309.0,4.14,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-14,299564.0,10808.0,4.34,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-15,313087.0,13523.0,4.46,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-16,324419.0,11332.0,4.55,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-17,336037.0,11618.0,4.66,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-18,347228.0,11191.0,4.74,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-19,360405.0,13177.0,4.86,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-20,367048.0,6643.0,4.97,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-21,373364.0,6316.0,5.09,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-22,385880.0,12516.0,5.19,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-23,398592.0,12712.0,5.3,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-24,411560.0,12968.0,5.42,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-25,422641.0,11081.0,5.47,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-26,435625.0,12984.0,5.55,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-27,445333.0,9708.0,5.71,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-02-28,450899.0,5566.0,5.81,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-01,466036.0,15137.0,5.92,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-02,481308.0,15272.0,6.02,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-03,494641.0,13333.0,6.1,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-04,507693.0,13052.0,6.18,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-05,520484.0,12791.0,6.28,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-06,541336.0,20852.0,6.62,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-07,553977.0,12641.0,6.85,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-08,567778.0,13801.0,6.95,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-09,577784.0,10006.0,7.01,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-10,588532.0,10748.0,7.08,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-11,606805.0,18273.0,7.29,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-12,626123.0,19318.0,7.53,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-13,649872.0,23749.0,7.93,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-14,666283.0,16411.0,8.22,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-15,683689.0,17406.0,8.48,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-16,702633.0,18944.0,8.76,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-17,721572.0,18939.0,9.04,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-18,741693.0,20121.0,9.35,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-19,760162.0,18469.0,9.58,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-20,780338.0,20176.0,9.92,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-21,796418.0,16080.0,10.2,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-22,817697.0,21279.0,10.53,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-23,839893.0,22196.0,10.86,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-24,861504.0,21611.0,11.18,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-25,879921.0,18417.0,11.47,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-26,898459.0,18538.0,11.77,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-27,912948.0,14489.0,12.03,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-28,922099.0,9151.0,12.2,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-29,941555.0,19456.0,12.53,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-30,962041.0,20486.0,12.86,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2021-03-31,981489.0,19448.0,13.18,5459643.0,30155.152000000002,0.86
ESP,Spain,2021-01-04,82834.0,,0.18,46754783.0,34272.36,0.904
ESP,Spain,2021-01-05,139339.0,56505.0,0.3,46754783.0,34272.36,0.904
ESP,Spain,2021-01-07,207323.0,,0.44,46754783.0,34272.36,0.904
ESP,Spain,2021-01-08,277976.0,70653.0,0.59,46754783.0,34272.36,0.904
ESP,Spain,2021-01-11,406091.0,,0.87,46754783.0,34272.36,0.904
ESP,Spain,2021-01-12,488122.0,82031.0,1.04,46754783.0,34272.36,0.904
ESP,Spain,2021-01-13,581638.0,93516.0,1.24,46754783.0,34272.36,0.904
ESP,Spain,2021-01-14,676186.0,94548.0,1.45,46754783.0,34272.36,0.904
ESP,Spain,2021-01-15,768950.0,92764.0,1.64,46754783.0,34272.36,0.904
ESP,Spain,2021-01-18,897942.0,,1.92,46754783.0,34272.36,0.904
ESP,Spain,2021-01-19,966097.0,68155.0,2.05,46754783.0,34272.36,0.904
ESP,Spain,2021-01-20,1025937.0,59840.0,2.16,46754783.0,34272.36,0.904
ESP,Spain,2021-01-21,1103301.0,77364.0,2.25,46754783.0,34272.36,0.904
ESP,Spain,2021-01-22,1165825.0,62524.0,2.35,46754783.0,34272.36,0.904
ESP,Spain,2021-01-24,1237593.0,,2.46,46754783.0,34272.36,0.904
ESP,Spain,2021-01-25,1291216.0,53623.0,2.5,46754783.0,34272.36,0.904
ESP,Spain,2021-01-26,1356461.0,65245.0,2.53,46754783.0,34272.36,0.904
ESP,Spain,2021-01-27,1395618.0,39157.0,2.57,46754783.0,34272.36,0.904
ESP,Spain,2021-01-28,1474189.0,78571.0,2.61,46754783.0,34272.36,0.904
ESP,Spain,2021-01-31,1609261.0,,2.68,46754783.0,34272.36,0.904
ESP,Spain,2021-02-01,1673054.0,63793.0,2.68,46754783.0,34272.36,0.904
ESP,Spain,2021-02-02,1764778.0,91724.0,2.71,46754783.0,34272.36,0.904
ESP,Spain,2021-02-03,1865342.0,100564.0,2.74,46754783.0,34272.36,0.904
ESP,Spain,2021-02-04,1988160.0,122818.0,2.79,46754783.0,34272.36,0.904
ESP,Spain,2021-02-07,2105033.0,,2.82,46754783.0,34272.36,0.904
ESP,Spain,2021-02-08,2167241.0,62208.0,2.84,46754783.0,34272.36,0.904
ESP,Spain,2021-02-09,2233249.0,66008.0,2.87,46754783.0,34272.36,0.904
ESP,Spain,2021-02-10,2320507.0,87258.0,2.95,46754783.0,34272.36,0.904
